c auto-generated SAT problem
-3825 -3694 -2005 0
-3800 2489 2634 0
-283 420 3292 0
1487 2864 4224 0
-2542 2059 2975 0
-980 -394 2764 0
301 1677 2618 0
-1118 2994 3141 0
-71 2945 4047 0
-2049 -1468 4846 0
-4480 2230 3424 0
-164 1418 4271 0
-4357 3164 4784 0
-3631 2336 4549 0
-4887 -740 195 0
-3879 -2850 2276 0
-1664 3985 4898 0
-3399 -1174 2207 0
-4112 -1286 1450 0
650 2777 3490 0
-4315 -3253 -2493 0
-2956 -1401 4962 0
-2963 4071 4203 0
-3764 -1229 4655 0
-4607 -1707 1141 0
-231 2142 4417 0
-2713 -513 1022 0
-4910 -3378 1109 0
-3667 -3401 -2051 0
-3397 4253 4751 0
-4279 -3437 -1909 0
-3781 -3775 2647 0
-4060 -3126 -2775 0
-1249 1335 4197 0
2341 3209 3932 0
1682 3686 3895 0
-2025 -1220 2899 0
-1737 -1381 1816 0
-756 2470 4381 0
-3186 -905 299 0
-3278 1747 4401 0
-4232 415 2612 0
-1737 -468 -466 0
-4619 -2304 3000 0
-1146 484 3006 0
266 1967 2742 0
-4500 -2468 2161 0
-3104 2808 4671 0
-4799 -1809 3198 0
-2731 -544 931 0
-4219 -2420 1059 0
-4703 1194 2567 0
-4324 -3679 1947 0
-4549 -3731 -1077 0
-4348 -1614 4171 0
-3469 -3168 -1864 0
-4353 -34 2796 0
-1592 -612 1676 0
-3937 -1100 4925 0
-4220 -3526 164 0
-2529 -356 4632 0
-2066 2186 2466 0
-3785 -1293 2539 0
-4566 -3918 -2097 0
-4559 -3225 1394 0
-3216 -455 3389 0
-4249 -2773 1430 0
-2007 427 1702 0
-1203 878 4038 0
-2144 3784 4597 0
-2261 -1309 -265 0
-4393 3347 3858 0
-435 1855 2312 0
-4500 -1341 -1330 0
-3189 -2104 -840 0
-3267 579 3264 0
-3794 -3537 -485 0
-4492 -4150 -1956 0
-3962 2705 3045 0
-4548 -2776 2863 0
-3752 -1711 3971 0
-4899 -3013 -2393 0
-2419 -1605 2878 0
204 2181 3018 0
-4527 4353 4806 0
-4851 -3985 4521 0
-3791 -637 4137 0
-2737 -2504 4468 0
-3531 4153 4299 0
-461 2447 3777 0
-4257 -3991 -1445 0
-1878 -125 1909 0
-3083 685 1107 0
-2980 3953 4461 0
-988 3163 4827 0
-4618 -3539 1490 0
-4746 392 4259 0
-4244 -1412 312 0
-4567 -4166 -3921 0
-356 422 1037 0
-4099 -3558 -2771 0
-2842 -2708 4270 0
-3250 -25 2903 0
-3296 -1847 -646 0
-4830 1597 2407 0
495 2112 2470 0
-2086 1311 3109 0
-3880 -1499 -1104 0
84 1923 3515 0
-4515 -1624 3186 0
-4754 -984 4806 0
-1136 151 1964 0
-4247 342 4564 0
-2388 2324 3604 0
-4365 -3280 -3173 0
-3808 -2646 1624 0
-3684 716 717 0
-1345 -466 3324 0
-4389 -3379 -2163 0
-3703 -2596 -2543 0
-2586 649 2162 0
-3601 -575 1079 0
-1491 -1333 3971 0
-2061 -1696 1101 0
-3992 -3408 -1544 0
-3905 309 4542 0
-3827 -521 204 0
-3116 -717 715 0
995 1237 3654 0
-2560 -915 4231 0
-4618 -2924 4314 0
-2302 3786 4595 0
1240 3298 4913 0
-2112 1654 2935 0
-4521 -429 1763 0
-1342 132 2408 0
978 1773 2964 0
-366 867 4808 0
-3766 -2890 -976 0
-2247 -2043 2460 0
-3231 1126 4732 0
-4637 -192 1321 0
-3258 -1571 3449 0
1318 1796 2390 0
-1905 2165 2797 0
-4417 -4102 -1811 0
-3229 -1826 -1309 0
-829 3676 4542 0
309 2985 4513 0
224 3263 3822 0
-1196 -144 1557 0
-2720 2913 4636 0
174 1354 3215 0
-1244 2106 4665 0
-1168 -9 2785 0
-1884 -912 -532 0
-3771 -2401 4433 0
745 2801 3183 0
-1063 -844 2266 0
-1264 4045 4274 0
497 1196 3811 0
-576 3110 3576 0
-982 1945 4042 0
-2144 677 918 0
803 1217 1466 0
-55 1737 2663 0
4186 4217 4397 0
2044 3315 3693 0
-4130 3099 4438 0
-1287 852 1626 0
-2542 774 2264 0
1557 4461 4816 0
-200 414 3475 0
-4630 -2405 1769 0
-3928 -3194 2822 0
-3724 3243 3858 0
-1989 -1385 4994 0
-3022 -2892 -1602 0
-1596 3652 4842 0
1272 1628 4561 0
-1085 -927 1017 0
-900 1578 1916 0
-4681 131 1275 0
-4804 -413 2309 0
-4297 -375 3150 0
-4848 -637 1374 0
-4369 -2997 -371 0
-3492 -2801 4740 0
-1636 -1087 4424 0
-3953 -101 2277 0
-541 346 1906 0
-3277 -1385 39 0
1203 3662 4437 0
-4506 -1187 2119 0
-1688 137 373 0
-3742 779 4264 0
-1673 3542 4924 0
-3782 2487 4025 0
-582 -305 3595 0
-4501 818 3969 0
-4586 1166 3415 0
-204 2304 4723 0
-1972 -1436 2981 0
-3021 -1738 -1348 0
-4817 -4570 143 0
-3454 602 3951 0
-1582 -222 1660 0
-2867 2144 3847 0
-582 2669 3133 0
115 136 2311 0
-4384 505 4528 0
-1995 -1497 -1347 0
-2120 2009 3005 0
-3578 -2195 4129 0
-4712 1039 3196 0
-2882 2004 3912 0
-213 1168 1596 0
-3400 -1521 639 0
-3103 639 730 0
-4126 536 3034 0
-3351 -718 413 0
-4997 -4973 -370 0
-4282 -3951 -1787 0
-2738 -1836 2174 0
-318 253 1162 0
-2674 249 4580 0
-2137 21 2041 0
-4232 -1714 -349 0
-2020 3051 3611 0
-2342 -2074 1496 0
2887 3676 3916 0
-1221 1086 4055 0
-4486 -3020 -1466 0
-41 2595 4336 0
-1852 423 3981 0
594 1041 4742 0
-1727 3057 4070 0
-4161 719 3193 0
-3252 1430 2855 0
-4746 -1961 -411 0
-1693 1615 2384 0
-4513 -4276 2717 0
-3047 -2754 1707 0
1617 3105 3971 0
-4551 -2597 558 0
-4780 1116 4118 0
-3430 3905 4358 0
-1465 -1315 1990 0
-3241 -1735 3111 0
-2373 -1042 2879 0
-2287 1226 3118 0
-1628 393 3923 0
309 2250 2503 0
-4952 -3911 -41 0
-4974 -1010 -947 0
-4524 -1834 3532 0
-2591 2945 4140 0
-2734 313 3373 0
-2098 -1021 1851 0
-2281 -63 1834 0
-4847 -3942 -3059 0
-438 3212 3526 0
-3877 -898 1976 0
-4044 -3331 -1220 0
-4213 707 1354 0
-2167 1134 2131 0
4526 4622 4703 0
-3727 -288 -177 0
-88 2565 3844 0
-4962 -2102 4579 0
-2899 2733 3533 0
-4419 -1714 1311 0
-4219 660 3607 0
-3174 -1962 4386 0
-1275 79 1315 0
-4043 -301 409 0
310 841 3105 0
-3532 3621 3809 0
-1082 -960 73 0
538 774 2866 0
-3763 -606 2026 0
-3756 -1584 1470 0
2357 4351 4754 0
-3064 -895 -170 0
-3526 -2692 375 0
-4832 -2788 4226 0
-1171 677 4700 0
-3197 110 2210 0
-1444 -57 4135 0
-2991 -562 4090 0
-3036 -2564 1810 0
-319 622 3704 0
-2179 -702 3004 0
-4683 -1959 -319 0
-3085 -1737 -1467 0
-4550 -823 3216 0
307 2264 4161 0
-2801 -1446 1024 0
-1755 2871 4286 0
-3395 627 3739 0
-1721 647 4002 0
-2856 785 4865 0
-4156 -2405 -425 0
-1439 2386 4583 0
-2019 2328 2601 0
-1043 250 405 0
-4938 1097 4264 0
-1652 -1134 3595 0
-2872 3326 3825 0
-2721 -1204 4722 0
1642 2826 2891 0
-4803 630 709 0
-2737 2499 2953 0
-4311 -3297 2528 0
-1349 2622 3146 0
1076 1368 2773 0
-4819 -3828 445 0
-3309 1080 1888 0
-3670 -1005 4887 0
-4896 2441 2998 0
-3458 -2284 4081 0
-4434 -3560 -3427 0
-1352 3666 3912 0
-419 387 2962 0
-3288 -2217 2992 0
-4686 -3871 -2103 0
-4217 -3943 2221 0
-416 1440 2164 0
-3588 -3248 -2999 0
478 1132 4315 0
-4472 -1275 3961 0
320 1168 3052 0
-1194 721 3586 0
530 2147 2667 0
-4897 3185 3865 0
-2107 2687 2715 0
-554 -74 3027 0
-3042 342 457 0
-2696 2112 3664 0
3737 3968 4179 0
-4683 -1242 1223 0
-3391 -2530 -449 0
-4509 -4086 -3912 0
-3389 -1236 -1169 0
-2306 -1488 233 0
-2665 1961 3630 0
1497 4264 4811 0
-4230 -2959 2229 0
-2093 1446 2472 0
-1882 372 1078 0
-4929 -2470 2578 0
-4130 -1369 4927 0
-3125 -1095 1273 0
-4989 -1162 4041 0
-4066 -2044 -859 0
2396 4312 4398 0
-3276 -3043 -1753 0
-2321 -1711 1989 0
-2666 1312 1531 0
-4838 -4111 -4061 0
-4808 -2406 -2080 0
-915 -251 3268 0
-1914 -515 3315 0
-2634 -2174 3540 0
-1710 977 3096 0
-2714 176 4124 0
-1663 1563 4918 0
-2343 494 1283 0
1967 2663 3997 0
-4713 -1188 1322 0
-4504 -4328 281 0
-3009 -2679 -2642 0
-4069 696 822 0
-2715 -597 3932 0
1553 3748 4334 0
-4957 -822 2599 0
-4716 -2804 533 0
-3009 -2755 240 0
-3837 -1817 -421 0
-3515 -2362 2528 0
-1939 1374 4417 0
-4930 -2958 3063 0
-4564 790 3936 0
-673 3406 3611 0
1615 2984 3435 0
-1659 2166 3300 0
-3098 -2445 778 0
-801 3570 4504 0
-1125 -511 3151 0
-2209 744 1505 0
-3690 -1128 3002 0
-3294 -1420 3467 0
-1174 3225 3562 0
-4734 2201 2445 0
-2104 1026 1401 0
-4276 -1324 1529 0
-4246 1173 3576 0
-3601 -449 4513 0
-4132 2111 2494 0
-4710 -2909 4211 0
-4479 -266 2111 0
-4842 -3116 1234 0
597 874 2594 0
-3549 -3259 -1989 0
-2877 149 549 0
-4594 -2807 476 0
-2251 2534 4116 0
-281 78 3956 0
-3415 852 1150 0
-2216 2150 3249 0
-4889 -162 3375 0
-4731 -2149 1285 0
-4221 -3642 4176 0
-2263 729 4882 0
2338 3424 3710 0
-3024 -2449 -344 0
-2943 -1425 2721 0
1208 3429 4940 0
-1212 1313 4909 0
-3321 -1743 4160 0
378 2182 3500 0
-684 1569 3444 0
-4317 -3567 4431 0
-2915 -1832 4758 0
-2186 -310 762 0
-4518 1942 2838 0
2647 4255 4832 0
-4361 -1669 1057 0
550 1723 1868 0
1202 2846 4261 0
-1680 -1312 1941 0
1677 1724 3708 0
-4657 -2211 3257 0
-4465 5 3660 0
375 404 2681 0
-4372 -4048 736 0
-4599 -4270 965 0
-3710 2159 2487 0
-4835 397 3401 0
2322 3305 4990 0
-1646 1476 4562 0
-2517 -555 1364 0
-2786 -1007 2790 0
3197 3623 4417 0
2430 3253 3652 0
-3507 -456 1423 0
-4157 -3148 412 0
-1327 378 1061 0
-4229 -2409 -2063 0
783 3686 4196 0
39 1216 3913 0
-4559 3683 4000 0
-945 2224 4269 0
-3863 -2226 4930 0
-2182 -1355 3088 0
16 2647 4256 0
-1952 14 752 0
-4070 614 4159 0
957 2780 3873 0
-2459 109 211 0
-3822 -580 841 0
351 1927 4230 0
-2136 -2 1281 0
-1061 45 2558 0
-2010 4417 4646 0
1122 2123 2507 0
-2941 -1461 1368 0
-2538 3440 4673 0
-73 1539 4349 0
-2993 3433 3609 0
-4770 3257 4358 0
-2775 395 3122 0
-3328 287 2051 0
-4022 405 3265 0
-4605 1044 3758 0
-3538 330 1866 0
1550 2317 2863 0
-3384 -184 4592 0
-1897 -1379 1710 0
-1697 1191 4995 0
-366 -130 4688 0
-4471 -2857 2849 0
-3077 -2579 138 0
-3597 -67 1761 0
-2561 385 4315 0
-2234 575 2531 0
-4477 -405 2104 0
-4528 -2159 1191 0
-94 1055 2023 0
-1717 -888 957 0
-3540 3254 3828 0
-4520 -4166 -1898 0
-4023 -1026 1200 0
-4104 -2740 2336 0
-4227 -3388 878 0
-3703 -3228 4218 0
-4143 -3475 -3150 0
-1490 -913 3782 0
130 151 1954 0
-4722 -2647 3049 0
160 1629 2333 0
-4989 -2812 3796 0
-4068 -2716 -1912 0
-1496 -205 3359 0
-4680 2332 3393 0
-1683 2104 2549 0
762 845 4340 0
-4286 -1438 1437 0
-1616 2434 3000 0
-112 70 3069 0
-1629 595 2441 0
-3653 -2570 -2338 0
-3064 -2665 -2189 0
-2121 751 3633 0
-3733 -1108 1083 0
2724 3241 3647 0
-4730 -1536 2366 0
2261 3209 4986 0
-4115 -615 333 0
-4244 -643 2975 0
-3633 -2868 -2072 0
-3870 4274 4647 0
-724 3854 4178 0
-3713 1764 2621 0
-2970 2412 4943 0
-2753 1803 4056 0
-4654 670 2245 0
-3945 -3684 -2249 0
-4178 -2092 -84 0
7 3437 3571 0
-4066 -1140 3605 0
-3979 -913 -677 0
-1512 3021 3142 0
-1450 -690 3628 0
-3823 -3165 -2825 0
-2556 -219 1342 0
-343 887 3429 0
-2617 498 2653 0
-1708 129 2468 0
-4880 -3976 4056 0
-2163 -821 1165 0
-1667 -597 4001 0
-4110 -3154 -2745 0
-3537 -2589 1065 0
-3885 -3159 -598 0
-4794 -2881 -1651 0
-1708 -1463 -1212 0
-331 2659 4111 0
-2610 -1984 4418 0
-4416 -4251 -146 0
-3606 -2139 289 0
-4651 -4601 -2795 0
1815 3702 4493 0
-4628 -2901 904 0
-3085 -1801 475 0
222 853 2673 0
-3552 2545 2694 0
2076 4320 4367 0
-4826 -3237 582 0
-1740 3030 4518 0
-2235 -1539 376 0
-1866 -875 1251 0
-3666 -3617 -1137 0
-2766 -1361 -583 0
-380 -95 1927 0
-3737 -2480 692 0
-3669 3797 4098 0
-4301 -4244 -2913 0
-2612 703 4489 0
317 1711 2532 0
-4640 24 3580 0
-3573 -1347 4218 0
-897 263 3114 0
-4228 247 3130 0
-1515 2372 3123 0
-2241 -1688 1563 0
-4746 715 2164 0
-1723 -737 4710 0
-2971 -615 2994 0
-4739 -1994 -1051 0
-3343 -851 3817 0
511 2174 4902 0
-1971 1117 3768 0
-4763 2959 3603 0
-3765 -1083 4038 0
1242 2417 4376 0
-3730 -973 -700 0
-3200 -1248 85 0
114 1769 2195 0
-3178 -3020 607 0
-3473 -2793 -1602 0
-4548 -603 4947 0
-4531 -707 -229 0
-3696 1493 3973 0
-3478 1435 3356 0
-2709 -98 2906 0
-3426 -2067 4607 0
-318 1245 4301 0
-2689 -2342 -1862 0
-3219 -241 2098 0
-4351 -2664 3182 0
-4535 -1510 3133 0
-2105 -741 2270 0
-3191 2690 3694 0
2147 3674 4397 0
-3804 -1569 -1548 0
412 774 1427 0
-918 2668 4618 0
1416 1962 4892 0
-1491 -1238 -1016 0
326 1427 2307 0
-4371 -3314 990 0
-2954 1344 2212 0
-4086 -3407 3493 0
1667 2690 3712 0
-3667 1342 4511 0
-632 2783 3745 0
-2640 -603 2936 0
-1158 2205 2686 0
-2460 2483 3972 0
-3149 -2917 -1348 0
-898 -388 3843 0
-4800 -1369 4984 0
1074 1128 3982 0
-3166 726 2513 0
-113 924 1446 0
-4134 -3194 4076 0
-1979 -747 2693 0
-1407 -877 3895 0
-4806 -955 4830 0
-402 2476 4858 0
143 242 1631 0
142 4385 4594 0
-103 1692 3480 0
152 3984 4257 0
-2231 166 2604 0
-3114 -603 486 0
-2373 -2360 3307 0
-3879 -1805 3265 0
-2521 -765 1128 0
-643 -84 4153 0
-4737 -4094 -3618 0
-1498 2233 4924 0
-1024 -1002 1872 0
-746 1001 3497 0
-3141 -391 4899 0
1941 4720 4722 0
-3825 -3725 3222 0
-1708 3877 4518 0
-3969 -1152 2433 0
-4083 1596 2875 0
-4223 -2750 1571 0
-432 -332 2774 0
1532 2282 4289 0
-2809 -1920 2411 0
-2436 3771 4471 0
-3486 -1970 -336 0
-4588 -329 2353 0
2454 3138 4541 0
-803 361 3013 0
-2770 1547 3237 0
-3116 300 4841 0
631 2469 4032 0
-371 1597 4111 0
-3308 -3146 -605 0
-3445 -3135 1287 0
-4376 2217 3454 0
-2233 948 4148 0
-1055 -572 563 0
-4390 -3471 -1122 0
-1474 1847 4633 0
-1756 -69 1493 0
-3574 1850 3343 0
-2002 3132 3516 0
-4543 613 4064 0
228 3568 4032 0
-514 123 3601 0
-2985 1359 2219 0
-966 71 2838 0
438 3387 3658 0
-3379 140 2943 0
-2601 2854 3038 0
-1366 1407 4375 0
485 1258 2902 0
-3613 51 4989 0
-710 146 3727 0
-2563 -1785 1833 0
-4915 2614 3367 0
1161 1185 3480 0
-4811 -3437 4017 0
-359 1265 4720 0
-4934 -688 3641 0
-1995 -1424 -26 0
-4964 -4240 643 0
-1514 3490 3513 0
-4328 -3050 1002 0
-2811 362 3026 0
-4630 1597 2049 0
-4925 356 3721 0
738 926 2069 0
-209 516 4600 0
-2458 -1273 -1222 0
-3393 4689 4809 0
-1818 983 2499 0
-1775 -1379 2474 0
-4833 -2421 -1575 0
-3296 -1637 518 0
-1542 1517 3379 0
2791 3738 4294 0
-581 549 4167 0
1560 2004 3488 0
-2500 704 2286 0
-2125 2876 4074 0
-4886 1999 2023 0
-3361 2437 3692 0
-2139 152 997 0
-4854 -2060 -17 0
782 2054 2305 0
-2099 -1911 -1346 0
-4943 -1703 1762 0
-4987 -3810 -479 0
1955 4507 4963 0
-3168 -1009 3236 0
-288 513 4534 0
-3720 -3584 894 0
-4470 -4133 -308 0
264 327 2993 0
-1392 1257 4394 0
-718 3281 4692 0
-4197 -2022 4402 0
-1529 -1237 -1003 0
-3475 -1564 3586 0
-1658 4114 4192 0
-979 -863 3441 0
-3267 2581 4812 0
-3305 -2964 1826 0
94 551 2850 0
-1274 1321 2295 0
-4439 -3863 -2744 0
-3793 938 4970 0
742 1604 4056 0
-2749 -1209 1312 0
-3249 -3025 2561 0
-4710 -162 4155 0
-2954 -2740 -1363 0
-4748 -4275 387 0
-955 -390 2338 0
-706 -15 2077 0
1319 2234 4632 0
2033 2178 3537 0
-1532 1257 2872 0
-3261 -518 2934 0
567 1555 4787 0
2529 2652 3073 0
-1895 -385 4142 0
-3090 1840 3297 0
-3666 -3522 3965 0
-3313 1226 3745 0
-4996 2032 2040 0
-4287 -1535 -1037 0
-3316 -2011 1727 0
-4393 -3776 -868 0
-3305 1090 4089 0
1585 1660 3512 0
2368 2936 4640 0
-2101 735 4318 0
1671 3127 4009 0
-2012 3654 3741 0
-4235 -485 2504 0
-4750 757 2174 0
-4452 -3996 1449 0
-1438 1665 4737 0
-3568 -993 -866 0
-2901 698 1893 0
-1115 -920 932 0
-3056 1371 1695 0
-4081 -1313 38 0
-1699 1694 4886 0
-1808 -1016 4264 0
-4383 2291 3798 0
-2758 -1302 2315 0
-222 3937 4081 0
-3535 942 3311 0
-4011 -215 3480 0
-3651 -1479 -535 0
-1141 3764 4818 0
421 2496 4621 0
-577 2124 2364 0
-3753 -3239 2084 0
-2565 2984 4822 0
-4112 2194 2266 0
2692 3295 3692 0
-3773 -788 -410 0
-4684 -2973 -1129 0
-4124 -349 2086 0
-885 1781 4076 0
572 2861 3820 0
1912 3459 3611 0
-3935 961 1444 0
-4489 -3576 4242 0
-4538 -3801 4606 0
-1979 -1796 -662 0
-2428 1592 4617 0
-3668 -1783 4688 0
-3694 -1624 4551 0
-4666 -3757 -2968 0
-2592 -369 -361 0
-2594 2310 2539 0
-2786 4242 4609 0
-2775 -155 2323 0
-2224 1961 3887 0
-4366 -603 3718 0
-2251 845 2856 0
-2624 -478 -284 0
-2810 -2383 -1636 0
-1417 4066 4900 0
-4505 -3724 -3587 0
487 1823 4652 0
1579 2213 2542 0
-3738 -1650 3384 0
-3856 -3146 -1500 0
-4684 2623 3871 0
-3898 96 2093 0
-3553 388 1990 0
-4996 1272 4973 0
-516 982 3535 0
-4547 -2564 2000 0
-4656 88 4002 0
-3369 2231 2438 0
-3018 2613 2748 0
-4231 -3053 3329 0
-649 2029 4011 0
-3787 -1818 -1705 0
-4413 1149 1514 0
-2520 2337 4917 0
-541 3081 4266 0
-4269 -843 4306 0
-2138 2600 4962 0
-2678 -1427 2641 0
-1230 4345 4882 0
717 849 4790 0
-2448 -946 2803 0
1844 2059 4335 0
-3375 -2185 1231 0
-4726 971 4789 0
-1869 4587 4853 0
-563 19 489 0
-4746 3955 4739 0
-2561 -356 1993 0
-4894 -3381 627 0
-4116 1017 1556 0
112 312 2208 0
-516 663 740 0
-1556 3998 4132 0
-4322 -3844 1653 0
-4762 -1805 1848 0
-4878 481 4855 0
158 1641 4876 0
-3219 1036 3423 0
-4222 412 3441 0
-1334 540 744 0
-3627 260 1864 0
-4935 -2939 3976 0
-469 1870 4643 0
-2719 -1300 1918 0
-2148 -423 989 0
-2205 2179 3486 0
-3583 -3563 2449 0
-1228 -321 966 0
-2353 3108 3557 0
-3428 -677 1887 0
372 3828 4093 0
-3112 4181 4262 0
-1975 -993 2931 0
-4636 1260 2613 0
1972 2800 3073 0
-2408 -678 2530 0
-4960 1870 3050 0
-4809 1713 4875 0
-1072 83 1673 0
-2519 -1573 -13 0
941 3799 4395 0
-3442 1783 2820 0
-755 3272 4407 0
177 2497 3711 0
-3993 -3354 2915 0
-169 1143 2316 0
-3410 -1034 4310 0
-4240 -2776 2766 0
-2684 -1218 3722 0
-4850 -3424 2442 0
-3411 -1959 2027 0
-1779 44 4492 0
1418 1575 4707 0
-3859 -2593 1357 0
-4078 -146 666 0
-1352 -248 746 0
-3480 -2236 1451 0
-1407 139 4570 0
-4897 -3568 1885 0
-1884 -1449 4956 0
-3530 -2605 1051 0
-2056 -1842 4586 0
-1999 2601 3607 0
-3295 3790 4433 0
-1185 -9 1096 0
-4000 -3502 -2099 0
1229 3919 4666 0
-759 929 2574 0
-3684 -2493 -2136 0
192 1217 2690 0
-2703 3711 4418 0
-3804 1966 2396 0
-3876 -2002 3855 0
-3967 -2336 -1443 0
-2976 -963 -729 0
-4319 -3903 -1260 0
-2835 -188 4844 0
-4069 -702 1366 0
1041 2330 2664 0
-2659 3873 4146 0
-4872 -430 3759 0
-2103 -1514 3777 0
-217 900 4044 0
-4541 -1521 4398 0
-1490 1623 4403 0
-2844 2295 2782 0
-1050 86 3820 0
345 730 4726 0
-4760 -4387 3672 0
-1307 -719 -480 0
-2777 1398 1942 0
-4968 1115 2026 0
1201 3694 3940 0
-3610 -746 3566 0
-1484 378 738 0
-4335 -3995 -173 0
-776 1650 2833 0
2598 2843 4057 0
-4512 3326 4524 0
-3995 -3491 -99 0
-2715 2595 3500 0
-4562 -4305 -1297 0
-2986 2073 4620 0
-1944 3973 4521 0
-970 40 1827 0
-3265 1300 2698 0
-3254 2176 2302 0
-1003 -937 4150 0
-4662 2491 2958 0
-3265 -185 4529 0
-3514 3949 4188 0
-4860 -628 3758 0
-2903 -2726 2466 0
-4217 -4186 -2212 0
46 1066 1089 0
-2421 -1535 1518 0
604 2691 3514 0
668 2264 3903 0
-1170 -655 -182 0
-735 1989 4035 0
-3499 -1373 1919 0
-2827 -1071 -17 0
-3839 -539 650 0
-3292 -440 707 0
-4652 -1378 1051 0
-2024 -983 3440 0
488 1627 3699 0
-4205 2267 2535 0
1040 2574 4223 0
-2552 833 3023 0
-4929 -1139 -80 0
-1179 726 2900 0
-2776 -2588 4129 0
-2214 -979 2057 0
-2150 -1103 2289 0
-177 823 2371 0
-4107 -3084 -2593 0
-3718 176 981 0
-4863 -2934 2941 0
-951 1417 1607 0
-3442 -2396 2101 0
-3796 20 943 0
-4409 1795 4491 0
-3940 -125 237 0
-471 133 3397 0
988 2408 4484 0
-1688 2445 2580 0
-4228 1310 4623 0
-2337 -2040 4428 0
66 463 946 0
-2942 3279 3806 0
-3355 502 2928 0
-4425 -1290 -105 0
-4998 365 693 0
-3144 -1413 1956 0
1654 2861 3185 0
-4725 3256 4931 0
-4083 140 3013 0
-3382 1761 4977 0
-1713 -1514 -797 0
-1962 1789 3850 0
1214 4063 4201 0
-4163 -3987 1919 0
-1096 1802 4139 0
-4889 -4169 3481 0
-3982 -2102 2017 0
-3976 -3925 2019 0
3855 4540 4548 0
-4583 -3966 28 0
-3102 2316 2990 0
-499 837 2888 0
996 3803 4384 0
-26 3583 4320 0
-163 3367 3505 0
-3875 2874 3059 0
-956 2883 3766 0
-4271 -1572 2173 0
-3372 2286 2934 0
-4874 -4319 -2412 0
-4518 -1505 2033 0
-3556 108 3748 0
-1487 -149 411 0
-1387 1231 4231 0
-2405 2975 2985 0
-2596 -2452 3474 0
-3027 -2641 -567 0
-893 843 1945 0
-1268 -633 2930 0
-4273 -1877 664 0
1131 3193 3596 0
-406 1108 2450 0
-4364 4116 4501 0
-2662 -57 1464 0
-1049 -1016 4880 0
-4088 1371 4104 0
-3230 199 324 0
391 521 3330 0
-3937 -2458 4585 0
-1745 -1165 3622 0
-4341 -2738 1956 0
-4470 828 3585 0
-4251 1262 4788 0
11 2875 3203 0
-254 158 1918 0
-4933 -1942 -551 0
-3758 -2421 2323 0
1727 3998 4872 0
-1104 -464 3661 0
-4708 -2372 -1206 0
-1261 -522 1206 0
-4738 -3405 4823 0
-1448 -126 3447 0
-2106 -2041 -295 0
-4378 -4221 915 0
-3306 -1137 -993 0
-4785 3498 3907 0
-3265 3669 4269 0
-4868 -1447 4017 0
-4390 835 2273 0
-2508 1583 1840 0
-4573 -1683 1783 0
-313 157 978 0
-400 1832 3135 0
-971 -912 4791 0
-1808 258 3073 0
-3335 -2868 -1732 0
-4925 -4338 -1284 0
-492 1024 1111 0
-2320 -324 1068 0
-4201 -1390 4115 0
-4373 -1716 4588 0
-851 -667 769 0
-3039 2843 3955 0
-3836 2917 3371 0
-2876 -605 2100 0
-3898 -2551 -1917 0
-4179 649 4377 0
-1879 -872 4741 0
-2414 -2234 375 0
-4150 1569 2076 0
-253 1863 2764 0
-4933 -1244 3607 0
-1453 -988 3718 0
-1701 -272 4435 0
-1624 -382 534 0
-1151 -680 2460 0
-4183 -506 1850 0
-2930 -1947 1782 0
1946 3265 4939 0
-4118 -4036 138 0
-1587 4716 4962 0
-3321 646 1974 0
-2876 -2491 4111 0
1935 3161 3824 0
-723 -299 2413 0
-4190 -3517 4778 0
-4995 -4701 -2122 0
-4937 1703 2263 0
-2104 3725 3909 0
-25 2017 3025 0
-3575 -2827 20 0
163 1118 4251 0
-1189 -931 4429 0
-2034 3413 4292 0
-4714 -1948 -83 0
-4400 -3904 -3245 0
-3211 -2040 -567 0
-4938 -4139 613 0
-3910 -2939 3531 0
-2600 468 1212 0
-3550 -3264 -2405 0
-4956 -4033 3772 0
-3307 1548 3387 0
-4688 -3285 -1931 0
-3173 -2921 -2455 0
-706 -641 2834 0
-2039 2074 4363 0
-4257 -1610 3667 0
-4320 3481 3726 0
-4853 2219 3606 0
-3653 -3396 -3091 0
564 1344 3593 0
-3940 2587 3972 0
2012 4367 4604 0
1291 3120 3691 0
-2966 1797 3309 0
-1455 252 2546 0
2963 3278 4602 0
-4377 242 1214 0
-1295 -1139 1914 0
-977 2643 3601 0
1194 1966 3728 0
530 1039 3301 0
-2736 -503 578 0
-2839 -1303 3468 0
-3776 -2837 -2790 0
-4676 3294 3754 0
1357 2459 3042 0
-3290 2052 2774 0
402 2985 4433 0
-2959 -1083 531 0
-1736 1568 2101 0
-1771 1110 1515 0
-1936 -1865 -441 0
-3664 2235 3117 0
-2259 683 2057 0
1606 4103 4361 0
55 1976 4254 0
-4057 -2317 2077 0
-2059 1803 4761 0
-4992 -4731 1383 0
-4058 -2766 4374 0
436 2006 2462 0
-4164 -3482 2451 0
1244 1410 4341 0
-802 3943 4915 0
-2525 1250 3908 0
-4471 -3274 2633 0
-1757 4536 4895 0
-4186 -3057 3257 0
-3015 821 4022 0
-1477 3127 4637 0
-1163 -633 911 0
1719 3177 3468 0
-3476 -1637 3156 0
-749 -693 1476 0
-704 1472 1878 0
-4819 -2961 467 0
-1065 -248 1529 0
-4626 -3274 3217 0
-3139 -1000 4885 0
-4422 -986 3489 0
2112 2262 3170 0
-4575 -1864 2655 0
